1,1946,F,O,PHW,CHS,4,1
2,1946,QF,M,NYK,CLR,2,1
3,1946,QF,M,PHW,STB,2,1
4,1946,SF,N,PHW,NYK,2,0
5,1946,SF,N,CHS,WSC,4,2
6,1947,F,O,BLB,PHW,4,2
7,1947,QF,M,BLB,NYK,2,1
8,1947,QF,M,CHS,BOS,2,1
9,1947,SF,N,BLB,CHS,2,0
10,1947,SF,N,PHW,STB,4,3
11,1947,DT,A,BLB,CHS,1,0
12,1947,DT,A,CHS,WSC,1,0
13,1948,DF,K,WSC,NYK,2,1
14,1948,DSF,J,WSC,PHW,2,0
15,1948,DSF,J,NYK,BLB,2,1
16,1948,F,O,MNL,WSC,4,2
17,1948,DF,K,MNL,ROC,2,0
18,1948,DSF,J,MNL,CHS,2,0
19,1948,DSF,J,ROC,STB,2,0
20,1949,DF,K,MNL,FTW,2,0
21,1949,DT,A,MNL,ROC,1,0
22,1949,DSF,J,FTW,ROC,2,0
23,1949,DSF,J,MNL,CHS,2,0
24,1949,DT,A,FTW,CHS,1,0
25,1949,DF,K,SYR,NYK,2,1
26,1949,DSF,J,NYK,WSC,2,0
27,1949,DSF,J,SYR,PHW,2,0
28,1949,F,O,MNL,SYR,4,2
29,1949,SF,N,MNL,AND,2,0
30,1949,DF,K,AND,INO,2,1
31,1949,DSF,J,AND,TRI,2,1
32,1949,DSF,J,INO,SHE,2,1
33,1950,DF,K,NYK,SYR,3,2
34,1950,DSF,J,NYK,BOS,2,0
35,1950,DSF,J,SYR,PHW,2,0
36,1950,F,O,ROC,NYK,4,3
37,1950,DF,K,ROC,MNL,3,1
38,1950,DSF,J,MNL,INO,2,1
39,1950,DSF,J,ROC,FTW,2,1
40,1951,DF,K,NYK,SYR,3,1
41,1951,DSF,J,NYK,BOS,2,1
42,1951,DSF,J,SYR,PHW,2,1
43,1951,F,O,MNL,NYK,4,3
44,1951,DF,K,MNL,ROC,3,1
45,1951,DSF,J,MNL,INO,2,0
46,1951,DSF,J,ROC,FTW,2,0
47,1952,DF,K,NYK,BOS,3,1
48,1952,DSF,J,BOS,SYR,2,0
49,1952,DSF,J,NYK,BLB,2,0
50,1952,F,O,MNL,NYK,4,1
51,1952,DF,K,MNL,FTW,3,2
52,1952,DSF,J,MNL,INO,2,0
53,1952,DSF,J,FTW,ROC,2,1
54,1953,DF,K,SYR,BOS,2,0
55,1953,RR,I,SYR,,4,0
56,1953,RR,I,BOS,,2,2
57,1953,RR,I,NYK,,0,4
58,1953,F,O,MNL,SYR,4,3
59,1953,DF,K,MNL,ROC,2,1
60,1953,RR,I,MNL,,3,0
61,1953,RR,I,ROC,,2,1
62,1953,RR,I,FTW,,0,4
63,1954,DF,K,SYR,BOS,3,1
64,1954,DSF,J,BOS,NYK,2,1
65,1954,F,O,SYR,FTW,4,3
66,1954,DF,K,FTW,MNL,3,1
67,1954,DSF,J,MNL,ROC,2,1
68,1955,DF,K,PHW,SYR,3,2
69,1955,DSF,J,SYR,BOS,2,1
70,1955,DT,A,SYR,NYK,1,0
71,1955,F,O,PHW,FTW,4,1
72,1955,DF,K,FTW,STL,3,2
73,1955,DT,A,MNL,STL,1,0
74,1955,DSF,J,STL,MNL,2,1
75,1956,DF,K,BOS,SYR,3,0
76,1956,DSF,J,SYR,PHW,2,0
77,1956,F,O,BOS,STL,4,3
78,1956,DF,K,STL,MNL,3,0
79,1956,DSF,J,MNL,FTW,2,0
80,1956,DT,A,STL,FTW,1,0
81,1956,DT,A,STL,MNL,1,0
82,1957,DF,K,BOS,PHW,4,1
83,1957,DSF,J,PHW,SYR,2,1
84,1957,F,O,STL,BOS,4,2
85,1957,DF,K,STL,DET,4,1
86,1957,DSF,J,DET,CIN,2,0
87,1958,DF,K,BOS,SYR,4,3
88,1958,DSF,J,SYR,NYK,2,0
89,1958,F,O,BOS,MNL,4,0
90,1958,DF,K,MNL,STL,4,2
91,1958,DSF,J,MNL,DET,2,1
92,1959,DF,K,BOS,PHW,4,2
93,1959,DSF,J,PHW,SYR,2,1
94,1959,F,O,BOS,STL,4,3
95,1959,DF,K,STL,MNL,4,3
96,1959,DSF,J,MNL,DET,2,0
97,1960,DF,K,BOS,SYR,4,1
98,1960,DSF,J,SYR,PHW,3,0
99,1960,F,O,BOS,STL,4,1
100,1960,DF,K,STL,LAL,4,3
101,1960,DSF,J,LAL,DET,3,2
102,1961,DF,K,BOS,PHW,4,3
103,1961,DSF,J,PHW,SYR,3,2
104,1961,F,O,BOS,LAL,4,3
105,1961,DF,K,LAL,DET,4,2
106,1961,DSF,J,DET,CIN,3,1
107,1962,DF,K,BOS,CIN,4,3
108,1962,DSF,J,CIN,SYR,3,2
109,1962,F,O,BOS,LAL,4,2
110,1962,DF,K,LAL,STL,4,3
111,1962,DSF,J,STL,DET,3,1
112,1963,DF,K,BOS,CIN,4,1
113,1963,DSF,J,CIN,PHI,3,2
114,1963,F,O,BOS,SFW,4,1
115,1963,DF,K,SFW,STL,4,3
116,1963,DSF,J,STL,LAL,3,2
117,1964,DF,K,BOS,PHI,4,3
118,1964,DSF,J,PHI,CIN,3,1
119,1964,F,O,BOS,LAL,4,1
120,1964,DF,K,LAL,BAL,4,2
121,1964,DSF,J,BAL,STL,3,1
122,1965,DF,K,BOS,PHI,4,1
123,1965,DSF,J,BOS,CIN,3,2
124,1965,F,O,BOS,LAL,4,3
125,1965,DF,K,LAL,STL,4,3
126,1965,DSF,J,STL,BAL,3,0
127,1966,DF,K,PHI,BOS,4,1
128,1966,DSF,J,BOS,NYK,3,1
129,1966,DSF,J,PHI,CIN,3,1
130,1966,F,O,PHI,SFW,4,2
131,1966,DF,K,SFW,STL,4,2
132,1966,DSF,J,SFW,LAL,3,0
133,1966,DSF,J,STL,CHI,3,0
134,1967,DF,K,BOS,PHI,4,3
135,1967,DSF,J,BOS,DET,4,2
136,1967,DSF,J,PHI,NYK,4,2
137,1967,F,O,BOS,LAL,4,2
138,1967,DF,K,LAL,SFW,4,0
139,1967,DSF,J,LAL,CHI,4,1
140,1967,DSF,J,SFW,STL,4,2
141,1968,DF,K,BOS,NYK,4,2
142,1968,DSF,J,NYK,BAL,4,0
143,1968,DSF,J,BOS,PHI,4,1
144,1968,F,O,BOS,LAL,4,3
145,1968,DF,K,LAL,ATL,4,1
146,1968,DSF,J,ATL,SDR,4,2
147,1968,DSF,J,LAL,SFW,4,2
148,1969,DF,K,NYK,MIL,4,1
149,1969,DSF,J,MIL,PHI,4,1
150,1969,DSF,J,NYK,BAL,4,3
151,1969,F,O,NYK,LAL,4,3
152,1969,DF,K,LAL,ATL,4,0
153,1969,DSF,J,ATL,CHI,4,1
154,1969,DSF,J,LAL,PHO,4,3
155,1970,CF,N,BAL,NYK,4,3
156,1970,CSF,M,NYK,ATL,4,1
157,1970,CSF,M,BAL,PHI,4,3
158,1970,F,O,MIL,BAL,4,0
159,1970,CF,N,MIL,LAL,4,1
160,1970,CSF,M,MIL,SFW,4,1
161,1970,CSF,M,LAL,CHI,4,3
162,1971,CF,N,NYK,BOS,4,1
163,1971,CSF,M,BOS,ATL,4,2
